DimDate_DateKey,DimDate_FullDateAlternateKey,DimDate_DayNumberOfWeek,DimDate_DayNameOfWeek,DimDate_DayNumberOfMonth,DimDate_DayNumberOfYear,DimDate_WeekNumberOfYear,DimDate_MonthName,DimDate_MonthNumberOfYear,DimDate_CalendarQuarter,DimDate_CalendarYear,DimDate_CalendarSemester,DimDate_FiscalQuarter,DimDate_FiscalYear,DimDate_FiscalSemester
20110731,7/31/2011 0:00,1,Sunday,31,212,32,July,7,3,2011,2,1,2012,1
20110801,8/1/2011 0:00,2,Monday,1,213,32,August,8,3,2011,2,1,2012,1
20110802,8/2/2011 0:00,3,Tuesday,2,214,32,August,8,3,2011,2,1,2012,1
20110803,8/3/2011 0:00,4,Wednesday,3,215,32,August,8,3,2011,2,1,2012,1
20110804,8/4/2011 0:00,5,Thursday,4,216,32,August,8,3,2011,2,1,2012,1
20110805,8/5/2011 0:00,6,Friday,5,217,32,August,8,3,2011,2,1,2012,1
20110806,8/6/2011 0:00,7,Saturday,6,218,32,August,8,3,2011,2,1,2012,1
20110807,8/7/2011 0:00,1,Sunday,7,219,33,August,8,3,2011,2,1,2012,1
20110808,8/8/2011 0:00,2,Monday,8,220,33,August,8,3,2011,2,1,2012,1
20110809,8/9/2011 0:00,3,Tuesday,9,221,33,August,8,3,2011,2,1,2012,1
20110810,8/10/2011 0:00,4,Wednesday,10,222,33,August,8,3,2011,2,1,2012,1
20110811,8/11/2011 0:00,5,Thursday,11,223,33,August,8,3,2011,2,1,2012,1
20110812,8/12/2011 0:00,6,Friday,12,224,33,August,8,3,2011,2,1,2012,1
20110813,8/13/2011 0:00,7,Saturday,13,225,33,August,8,3,2011,2,1,2012,1
20110814,8/14/2011 0:00,1,Sunday,14,226,34,August,8,3,2011,2,1,2012,1
20110815,8/15/2011 0:00,2,Monday,15,227,34,August,8,3,2011,2,1,2012,1
20110816,8/16/2011 0:00,3,Tuesday,16,228,34,August,8,3,2011,2,1,2012,1
20110817,8/17/2011 0:00,4,Wednesday,17,229,34,August,8,3,2011,2,1,2012,1
20110818,8/18/2011 0:00,5,Thursday,18,230,34,August,8,3,2011,2,1,2012,1
20110819,8/19/2011 0:00,6,Friday,19,231,34,August,8,3,2011,2,1,2012,1
20110820,8/20/2011 0:00,7,Saturday,20,232,34,August,8,3,2011,2,1,2012,1
20110821,8/21/2011 0:00,1,Sunday,21,233,35,August,8,3,2011,2,1,2012,1
20110822,8/22/2011 0:00,2,Monday,22,234,35,August,8,3,2011,2,1,2012,1
20110823,8/23/2011 0:00,3,Tuesday,23,235,35,August,8,3,2011,2,1,2012,1
20110824,8/24/2011 0:00,4,Wednesday,24,236,35,August,8,3,2011,2,1,2012,1
20110825,8/25/2011 0:00,5,Thursday,25,237,35,August,8,3,2011,2,1,2012,1
20110826,8/26/2011 0:00,6,Friday,26,238,35,August,8,3,2011,2,1,2012,1
20110827,8/27/2011 0:00,7,Saturday,27,239,35,August,8,3,2011,2,1,2012,1
20110828,8/28/2011 0:00,1,Sunday,28,240,36,August,8,3,2011,2,1,2012,1
20110829,8/29/2011 0:00,2,Monday,29,241,36,August,8,3,2011,2,1,2012,1
20110830,8/30/2011 0:00,3,Tuesday,30,242,36,August,8,3,2011,2,1,2012,1
20110831,8/31/2011 0:00,4,Wednesday,31,243,36,August,8,3,2011,2,1,2012,1
20110901,9/1/2011 0:00,5,Thursday,1,244,36,September,9,3,2011,2,1,2012,1
20110902,9/2/2011 0:00,6,Friday,2,245,36,September,9,3,2011,2,1,2012,1
20110903,9/3/2011 0:00,7,Saturday,3,246,36,September,9,3,2011,2,1,2012,1
20110904,9/4/2011 0:00,1,Sunday,4,247,37,September,9,3,2011,2,1,2012,1
20110905,9/5/2011 0:00,2,Monday,5,248,37,September,9,3,2011,2,1,2012,1
20110906,9/6/2011 0:00,3,Tuesday,6,249,37,September,9,3,2011,2,1,2012,1
20110907,9/7/2011 0:00,4,Wednesday,7,250,37,September,9,3,2011,2,1,2012,1
20110908,9/8/2011 0:00,5,Thursday,8,251,37,September,9,3,2011,2,1,2012,1
20110909,9/9/2011 0:00,6,Friday,9,252,37,September,9,3,2011,2,1,2012,1
20110910,9/10/2011 0:00,7,Saturday,10,253,37,September,9,3,2011,2,1,2012,1
20110911,9/11/2011 0:00,1,Sunday,11,254,38,September,9,3,2011,2,1,2012,1
20110912,9/12/2011 0:00,2,Monday,12,255,38,September,9,3,2011,2,1,2012,1
20110913,9/13/2011 0:00,3,Tuesday,13,256,38,September,9,3,2011,2,1,2012,1
20110914,9/14/2011 0:00,4,Wednesday,14,257,38,September,9,3,2011,2,1,2012,1
20110915,9/15/2011 0:00,5,Thursday,15,258,38,September,9,3,2011,2,1,2012,1
20110916,9/16/2011 0:00,6,Friday,16,259,38,September,9,3,2011,2,1,2012,1
20110917,9/17/2011 0:00,7,Saturday,17,260,38,September,9,3,2011,2,1,2012,1
20110918,9/18/2011 0:00,1,Sunday,18,261,39,September,9,3,2011,2,1,2012,1
20110919,9/19/2011 0:00,2,Monday,19,262,39,September,9,3,2011,2,1,2012,1
20110920,9/20/2011 0:00,3,Tuesday,20,263,39,September,9,3,2011,2,1,2012,1
20110921,9/21/2011 0:00,4,Wednesday,21,264,39,September,9,3,2011,2,1,2012,1
20110922,9/22/2011 0:00,5,Thursday,22,265,39,September,9,3,2011,2,1,2012,1
20110923,9/23/2011 0:00,6,Friday,23,266,39,September,9,3,2011,2,1,2012,1
20110924,9/24/2011 0:00,7,Saturday,24,267,39,September,9,3,2011,2,1,2012,1
20110925,9/25/2011 0:00,1,Sunday,25,268,40,September,9,3,2011,2,1,2012,1
20110926,9/26/2011 0:00,2,Monday,26,269,40,September,9,3,2011,2,1,2012,1
20110927,9/27/2011 0:00,3,Tuesday,27,270,40,September,9,3,2011,2,1,2012,1
20110928,9/28/2011 0:00,4,Wednesday,28,271,40,September,9,3,2011,2,1,2012,1
20110929,9/29/2011 0:00,5,Thursday,29,272,40,September,9,3,2011,2,1,2012,1
20110930,9/30/2011 0:00,6,Friday,30,273,40,September,9,3,2011,2,1,2012,1
20111001,10/1/2011 0:00,7,Saturday,1,274,40,October,10,4,2011,2,2,2012,1
20111002,10/2/2011 0:00,1,Sunday,2,275,41,October,10,4,2011,2,2,2012,1
20111003,10/3/2011 0:00,2,Monday,3,276,41,October,10,4,2011,2,2,2012,1
20111004,10/4/2011 0:00,3,Tuesday,4,277,41,October,10,4,2011,2,2,2012,1
20111005,10/5/2011 0:00,4,Wednesday,5,278,41,October,10,4,2011,2,2,2012,1
20111006,10/6/2011 0:00,5,Thursday,6,279,41,October,10,4,2011,2,2,2012,1
20111007,10/7/2011 0:00,6,Friday,7,280,41,October,10,4,2011,2,2,2012,1
20111008,10/8/2011 0:00,7,Saturday,8,281,41,October,10,4,2011,2,2,2012,1
20111009,10/9/2011 0:00,1,Sunday,9,282,42,October,10,4,2011,2,2,2012,1
20111010,10/10/2011 0:00,2,Monday,10,283,42,October,10,4,2011,2,2,2012,1
20111011,10/11/2011 0:00,3,Tuesday,11,284,42,October,10,4,2011,2,2,2012,1
20111012,10/12/2011 0:00,4,Wednesday,12,285,42,October,10,4,2011,2,2,2012,1
20111013,10/13/2011 0:00,5,Thursday,13,286,42,October,10,4,2011,2,2,2012,1
20111014,10/14/2011 0:00,6,Friday,14,287,42,October,10,4,2011,2,2,2012,1
20111015,10/15/2011 0:00,7,Saturday,15,288,42,October,10,4,2011,2,2,2012,1
20111016,10/16/2011 0:00,1,Sunday,16,289,43,October,10,4,2011,2,2,2012,1
20111017,10/17/2011 0:00,2,Monday,17,290,43,October,10,4,2011,2,2,2012,1
20111018,10/18/2011 0:00,3,Tuesday,18,291,43,October,10,4,2011,2,2,2012,1
20111019,10/19/2011 0:00,4,Wednesday,19,292,43,October,10,4,2011,2,2,2012,1
20111020,10/20/2011 0:00,5,Thursday,20,293,43,October,10,4,2011,2,2,2012,1
20111021,10/21/2011 0:00,6,Friday,21,294,43,October,10,4,2011,2,2,2012,1
20111022,10/22/2011 0:00,7,Saturday,22,295,43,October,10,4,2011,2,2,2012,1
20111023,10/23/2011 0:00,1,Sunday,23,296,44,October,10,4,2011,2,2,2012,1
20111024,10/24/2011 0:00,2,Monday,24,297,44,October,10,4,2011,2,2,2012,1
20111025,10/25/2011 0:00,3,Tuesday,25,298,44,October,10,4,2011,2,2,2012,1
20111026,10/26/2011 0:00,4,Wednesday,26,299,44,October,10,4,2011,2,2,2012,1
20111027,10/27/2011 0:00,5,Thursday,27,300,44,October,10,4,2011,2,2,2012,1
20111028,10/28/2011 0:00,6,Friday,28,301,44,October,10,4,2011,2,2,2012,1
20111029,10/29/2011 0:00,7,Saturday,29,302,44,October,10,4,2011,2,2,2012,1
20111030,10/30/2011 0:00,1,Sunday,30,303,45,October,10,4,2011,2,2,2012,1
20111031,10/31/2011 0:00,2,Monday,31,304,45,October,10,4,2011,2,2,2012,1
20111101,11/1/2011 0:00,3,Tuesday,1,305,45,November,11,4,2011,2,2,2012,1
20111102,11/2/2011 0:00,4,Wednesday,2,306,45,November,11,4,2011,2,2,2012,1
20111103,11/3/2011 0:00,5,Thursday,3,307,45,November,11,4,2011,2,2,2012,1
20111104,11/4/2011 0:00,6,Friday,4,308,45,November,11,4,2011,2,2,2012,1
20111105,11/5/2011 0:00,7,Saturday,5,309,45,November,11,4,2011,2,2,2012,1
20111106,11/6/2011 0:00,1,Sunday,6,310,46,November,11,4,2011,2,2,2012,1
20111107,11/7/2011 0:00,2,Monday,7,311,46,November,11,4,2011,2,2,2012,1
20111108,11/8/2011 0:00,3,Tuesday,8,312,46,November,11,4,2011,2,2,2012,1
20111109,11/9/2011 0:00,4,Wednesday,9,313,46,November,11,4,2011,2,2,2012,1
20111110,11/10/2011 0:00,5,Thursday,10,314,46,November,11,4,2011,2,2,2012,1
20111111,11/11/2011 0:00,6,Friday,11,315,46,November,11,4,2011,2,2,2012,1
20111112,11/12/2011 0:00,7,Saturday,12,316,46,November,11,4,2011,2,2,2012,1
20111113,11/13/2011 0:00,1,Sunday,13,317,47,November,11,4,2011,2,2,2012,1
20111114,11/14/2011 0:00,2,Monday,14,318,47,November,11,4,2011,2,2,2012,1
20111115,11/15/2011 0:00,3,Tuesday,15,319,47,November,11,4,2011,2,2,2012,1
20111116,11/16/2011 0:00,4,Wednesday,16,320,47,November,11,4,2011,2,2,2012,1
20111117,11/17/2011 0:00,5,Thursday,17,321,47,November,11,4,2011,2,2,2012,1
20111118,11/18/2011 0:00,6,Friday,18,322,47,November,11,4,2011,2,2,2012,1
20111119,11/19/2011 0:00,7,Saturday,19,323,47,November,11,4,2011,2,2,2012,1
20111120,11/20/2011 0:00,1,Sunday,20,324,48,November,11,4,2011,2,2,2012,1
20111121,11/21/2011 0:00,2,Monday,21,325,48,November,11,4,2011,2,2,2012,1
20111122,11/22/2011 0:00,3,Tuesday,22,326,48,November,11,4,2011,2,2,2012,1
20111123,11/23/2011 0:00,4,Wednesday,23,327,48,November,11,4,2011,2,2,2012,1
20111124,11/24/2011 0:00,5,Thursday,24,328,48,November,11,4,2011,2,2,2012,1
20111125,11/25/2011 0:00,6,Friday,25,329,48,November,11,4,2011,2,2,2012,1
20111126,11/26/2011 0:00,7,Saturday,26,330,48,November,11,4,2011,2,2,2012,1
20111127,11/27/2011 0:00,1,Sunday,27,331,49,November,11,4,2011,2,2,2012,1
20111128,11/28/2011 0:00,2,Monday,28,332,49,November,11,4,2011,2,2,2012,1
20111129,11/29/2011 0:00,3,Tuesday,29,333,49,November,11,4,2011,2,2,2012,1
20111130,11/30/2011 0:00,4,Wednesday,30,334,49,November,11,4,2011,2,2,2012,1
20111201,12/1/2011 0:00,5,Thursday,1,335,49,December,12,4,2011,2,2,2012,1
20111202,12/2/2011 0:00,6,Friday,2,336,49,December,12,4,2011,2,2,2012,1
20111203,12/3/2011 0:00,7,Saturday,3,337,49,December,12,4,2011,2,2,2012,1
20111204,12/4/2011 0:00,1,Sunday,4,338,50,December,12,4,2011,2,2,2012,1
20111205,12/5/2011 0:00,2,Monday,5,339,50,December,12,4,2011,2,2,2012,1
20111206,12/6/2011 0:00,3,Tuesday,6,340,50,December,12,4,2011,2,2,2012,1
20111207,12/7/2011 0:00,4,Wednesday,7,341,50,December,12,4,2011,2,2,2012,1
20111208,12/8/2011 0:00,5,Thursday,8,342,50,December,12,4,2011,2,2,2012,1
20111209,12/9/2011 0:00,6,Friday,9,343,50,December,12,4,2011,2,2,2012,1
20111210,12/10/2011 0:00,7,Saturday,10,344,50,December,12,4,2011,2,2,2012,1
20111211,12/11/2011 0:00,1,Sunday,11,345,51,December,12,4,2011,2,2,2012,1
20111212,12/12/2011 0:00,2,Monday,12,346,51,December,12,4,2011,2,2,2012,1
20111213,12/13/2011 0:00,3,Tuesday,13,347,51,December,12,4,2011,2,2,2012,1
20111214,12/14/2011 0:00,4,Wednesday,14,348,51,December,12,4,2011,2,2,2012,1
20111215,12/15/2011 0:00,5,Thursday,15,349,51,December,12,4,2011,2,2,2012,1
20111216,12/16/2011 0:00,6,Friday,16,350,51,December,12,4,2011,2,2,2012,1
20111217,12/17/2011 0:00,7,Saturday,17,351,51,December,12,4,2011,2,2,2012,1
20111218,12/18/2011 0:00,1,Sunday,18,352,52,December,12,4,2011,2,2,2012,1
20111219,12/19/2011 0:00,2,Monday,19,353,52,December,12,4,2011,2,2,2012,1
20111220,12/20/2011 0:00,3,Tuesday,20,354,52,December,12,4,2011,2,2,2012,1
20111221,12/21/2011 0:00,4,Wednesday,21,355,52,December,12,4,2011,2,2,2012,1
20111222,12/22/2011 0:00,5,Thursday,22,356,52,December,12,4,2011,2,2,2012,1
20111223,12/23/2011 0:00,6,Friday,23,357,52,December,12,4,2011,2,2,2012,1
20111224,12/24/2011 0:00,7,Saturday,24,358,52,December,12,4,2011,2,2,2012,1
20111225,12/25/2011 0:00,1,Sunday,25,359,53,December,12,4,2011,2,2,2012,1
20111226,12/26/2011 0:00,2,Monday,26,360,53,December,12,4,2011,2,2,2012,1
20111227,12/27/2011 0:00,3,Tuesday,27,361,53,December,12,4,2011,2,2,2012,1
20111228,12/28/2011 0:00,4,Wednesday,28,362,53,December,12,4,2011,2,2,2012,1
20111229,12/29/2011 0:00,5,Thursday,29,363,53,December,12,4,2011,2,2,2012,1
20111230,12/30/2011 0:00,6,Friday,30,364,53,December,12,4,2011,2,2,2012,1
20111231,12/31/2011 0:00,7,Saturday,31,365,53,December,12,4,2011,2,2,2012,1
20120101,1/1/2012 0:00,1,Sunday,1,1,1,January,1,1,2012,1,3,2012,2
20120102,1/2/2012 0:00,2,Monday,2,2,1,January,1,1,2012,1,3,2012,2
20120103,1/3/2012 0:00,3,Tuesday,3,3,1,January,1,1,2012,1,3,2012,2
20120104,1/4/2012 0:00,4,Wednesday,4,4,1,January,1,1,2012,1,3,2012,2
20120105,1/5/2012 0:00,5,Thursday,5,5,1,January,1,1,2012,1,3,2012,2
20120106,1/6/2012 0:00,6,Friday,6,6,1,January,1,1,2012,1,3,2012,2
20120107,1/7/2012 0:00,7,Saturday,7,7,1,January,1,1,2012,1,3,2012,2
20120108,1/8/2012 0:00,1,Sunday,8,8,2,January,1,1,2012,1,3,2012,2
20120109,1/9/2012 0:00,2,Monday,9,9,2,January,1,1,2012,1,3,2012,2
20120110,1/10/2012 0:00,3,Tuesday,10,10,2,January,1,1,2012,1,3,2012,2
20120111,1/11/2012 0:00,4,Wednesday,11,11,2,January,1,1,2012,1,3,2012,2
20120112,1/12/2012 0:00,5,Thursday,12,12,2,January,1,1,2012,1,3,2012,2
20120113,1/13/2012 0:00,6,Friday,13,13,2,January,1,1,2012,1,3,2012,2
20120114,1/14/2012 0:00,7,Saturday,14,14,2,January,1,1,2012,1,3,2012,2
20120115,1/15/2012 0:00,1,Sunday,15,15,3,January,1,1,2012,1,3,2012,2
20120116,1/16/2012 0:00,2,Monday,16,16,3,January,1,1,2012,1,3,2012,2
20120117,1/17/2012 0:00,3,Tuesday,17,17,3,January,1,1,2012,1,3,2012,2
20120118,1/18/2012 0:00,4,Wednesday,18,18,3,January,1,1,2012,1,3,2012,2
20120119,1/19/2012 0:00,5,Thursday,19,19,3,January,1,1,2012,1,3,2012,2
20120120,1/20/2012 0:00,6,Friday,20,20,3,January,1,1,2012,1,3,2012,2
20120121,1/21/2012 0:00,7,Saturday,21,21,3,January,1,1,2012,1,3,2012,2
20120122,1/22/2012 0:00,1,Sunday,22,22,4,January,1,1,2012,1,3,2012,2
20120123,1/23/2012 0:00,2,Monday,23,23,4,January,1,1,2012,1,3,2012,2
20120124,1/24/2012 0:00,3,Tuesday,24,24,4,January,1,1,2012,1,3,2012,2
20120125,1/25/2012 0:00,4,Wednesday,25,25,4,January,1,1,2012,1,3,2012,2
20120126,1/26/2012 0:00,5,Thursday,26,26,4,January,1,1,2012,1,3,2012,2
20120127,1/27/2012 0:00,6,Friday,27,27,4,January,1,1,2012,1,3,2012,2
20120128,1/28/2012 0:00,7,Saturday,28,28,4,January,1,1,2012,1,3,2012,2
20120129,1/29/2012 0:00,1,Sunday,29,29,5,January,1,1,2012,1,3,2012,2
20120130,1/30/2012 0:00,2,Monday,30,30,5,January,1,1,2012,1,3,2012,2
20120131,1/31/2012 0:00,3,Tuesday,31,31,5,January,1,1,2012,1,3,2012,2
20120201,2/1/2012 0:00,4,Wednesday,1,32,5,February,2,1,2012,1,3,2012,2
20120202,2/2/2012 0:00,5,Thursday,2,33,5,February,2,1,2012,1,3,2012,2
20120203,2/3/2012 0:00,6,Friday,3,34,5,February,2,1,2012,1,3,2012,2
20120204,2/4/2012 0:00,7,Saturday,4,35,5,February,2,1,2012,1,3,2012,2
20120205,2/5/2012 0:00,1,Sunday,5,36,6,February,2,1,2012,1,3,2012,2
20120206,2/6/2012 0:00,2,Monday,6,37,6,February,2,1,2012,1,3,2012,2
20120207,2/7/2012 0:00,3,Tuesday,7,38,6,February,2,1,2012,1,3,2012,2
20120208,2/8/2012 0:00,4,Wednesday,8,39,6,February,2,1,2012,1,3,2012,2
20120209,2/9/2012 0:00,5,Thursday,9,40,6,February,2,1,2012,1,3,2012,2
20120210,2/10/2012 0:00,6,Friday,10,41,6,February,2,1,2012,1,3,2012,2
20120211,2/11/2012 0:00,7,Saturday,11,42,6,February,2,1,2012,1,3,2012,2
20120212,2/12/2012 0:00,1,Sunday,12,43,7,February,2,1,2012,1,3,2012,2
20120213,2/13/2012 0:00,2,Monday,13,44,7,February,2,1,2012,1,3,2012,2
20120214,2/14/2012 0:00,3,Tuesday,14,45,7,February,2,1,2012,1,3,2012,2
20120215,2/15/2012 0:00,4,Wednesday,15,46,7,February,2,1,2012,1,3,2012,2
20120216,2/16/2012 0:00,5,Thursday,16,47,7,February,2,1,2012,1,3,2012,2
20120217,2/17/2012 0:00,6,Friday,17,48,7,February,2,1,2012,1,3,2012,2
20120218,2/18/2012 0:00,7,Saturday,18,49,7,February,2,1,2012,1,3,2012,2
20120219,2/19/2012 0:00,1,Sunday,19,50,8,February,2,1,2012,1,3,2012,2
20120220,2/20/2012 0:00,2,Monday,20,51,8,February,2,1,2012,1,3,2012,2
20120221,2/21/2012 0:00,3,Tuesday,21,52,8,February,2,1,2012,1,3,2012,2
20120222,2/22/2012 0:00,4,Wednesday,22,53,8,February,2,1,2012,1,3,2012,2
20120223,2/23/2012 0:00,5,Thursday,23,54,8,February,2,1,2012,1,3,2012,2
20120224,2/24/2012 0:00,6,Friday,24,55,8,February,2,1,2012,1,3,2012,2
20120225,2/25/2012 0:00,7,Saturday,25,56,8,February,2,1,2012,1,3,2012,2
20120226,2/26/2012 0:00,1,Sunday,26,57,9,February,2,1,2012,1,3,2012,2
20120227,2/27/2012 0:00,2,Monday,27,58,9,February,2,1,2012,1,3,2012,2
20120228,2/28/2012 0:00,3,Tuesday,28,59,9,February,2,1,2012,1,3,2012,2
20120229,2/29/2012 0:00,4,Wednesday,29,60,9,February,2,1,2012,1,3,2012,2
20120301,3/1/2012 0:00,5,Thursday,1,61,9,March,3,1,2012,1,3,2012,2
20120302,3/2/2012 0:00,6,Friday,2,62,9,March,3,1,2012,1,3,2012,2
20120303,3/3/2012 0:00,7,Saturday,3,63,9,March,3,1,2012,1,3,2012,2
20120304,3/4/2012 0:00,1,Sunday,4,64,10,March,3,1,2012,1,3,2012,2
20120305,3/5/2012 0:00,2,Monday,5,65,10,March,3,1,2012,1,3,2012,2
20120306,3/6/2012 0:00,3,Tuesday,6,66,10,March,3,1,2012,1,3,2012,2
20120307,3/7/2012 0:00,4,Wednesday,7,67,10,March,3,1,2012,1,3,2012,2
20120308,3/8/2012 0:00,5,Thursday,8,68,10,March,3,1,2012,1,3,2012,2
20120309,3/9/2012 0:00,6,Friday,9,69,10,March,3,1,2012,1,3,2012,2
20120310,3/10/2012 0:00,7,Saturday,10,70,10,March,3,1,2012,1,3,2012,2
20120311,3/11/2012 0:00,1,Sunday,11,71,11,March,3,1,2012,1,3,2012,2
20120312,3/12/2012 0:00,2,Monday,12,72,11,March,3,1,2012,1,3,2012,2
20120313,3/13/2012 0:00,3,Tuesday,13,73,11,March,3,1,2012,1,3,2012,2
20120314,3/14/2012 0:00,4,Wednesday,14,74,11,March,3,1,2012,1,3,2012,2
20120315,3/15/2012 0:00,5,Thursday,15,75,11,March,3,1,2012,1,3,2012,2
20120316,3/16/2012 0:00,6,Friday,16,76,11,March,3,1,2012,1,3,2012,2
20120317,3/17/2012 0:00,7,Saturday,17,77,11,March,3,1,2012,1,3,2012,2
20120318,3/18/2012 0:00,1,Sunday,18,78,12,March,3,1,2012,1,3,2012,2
20120319,3/19/2012 0:00,2,Monday,19,79,12,March,3,1,2012,1,3,2012,2
20120320,3/20/2012 0:00,3,Tuesday,20,80,12,March,3,1,2012,1,3,2012,2
20120321,3/21/2012 0:00,4,Wednesday,21,81,12,March,3,1,2012,1,3,2012,2
20120322,3/22/2012 0:00,5,Thursday,22,82,12,March,3,1,2012,1,3,2012,2
20120323,3/23/2012 0:00,6,Friday,23,83,12,March,3,1,2012,1,3,2012,2
20120324,3/24/2012 0:00,7,Saturday,24,84,12,March,3,1,2012,1,3,2012,2
20120325,3/25/2012 0:00,1,Sunday,25,85,13,March,3,1,2012,1,3,2012,2
20120326,3/26/2012 0:00,2,Monday,26,86,13,March,3,1,2012,1,3,2012,2
20120327,3/27/2012 0:00,3,Tuesday,27,87,13,March,3,1,2012,1,3,2012,2
20120328,3/28/2012 0:00,4,Wednesday,28,88,13,March,3,1,2012,1,3,2012,2
20120329,3/29/2012 0:00,5,Thursday,29,89,13,March,3,1,2012,1,3,2012,2
20120330,3/30/2012 0:00,6,Friday,30,90,13,March,3,1,2012,1,3,2012,2
20120331,3/31/2012 0:00,7,Saturday,31,91,13,March,3,1,2012,1,3,2012,2
20120401,4/1/2012 0:00,1,Sunday,1,92,14,April,4,2,2012,1,4,2012,2
20120402,4/2/2012 0:00,2,Monday,2,93,14,April,4,2,2012,1,4,2012,2
20120403,4/3/2012 0:00,3,Tuesday,3,94,14,April,4,2,2012,1,4,2012,2
20120404,4/4/2012 0:00,4,Wednesday,4,95,14,April,4,2,2012,1,4,2012,2
20120405,4/5/2012 0:00,5,Thursday,5,96,14,April,4,2,2012,1,4,2012,2
20120406,4/6/2012 0:00,6,Friday,6,97,14,April,4,2,2012,1,4,2012,2
20120407,4/7/2012 0:00,7,Saturday,7,98,14,April,4,2,2012,1,4,2012,2
20120408,4/8/2012 0:00,1,Sunday,8,99,15,April,4,2,2012,1,4,2012,2
20120409,4/9/2012 0:00,2,Monday,9,100,15,April,4,2,2012,1,4,2012,2
20120410,4/10/2012 0:00,3,Tuesday,10,101,15,April,4,2,2012,1,4,2012,2
20120411,4/11/2012 0:00,4,Wednesday,11,102,15,April,4,2,2012,1,4,2012,2
20120412,4/12/2012 0:00,5,Thursday,12,103,15,April,4,2,2012,1,4,2012,2
20120413,4/13/2012 0:00,6,Friday,13,104,15,April,4,2,2012,1,4,2012,2
20120414,4/14/2012 0:00,7,Saturday,14,105,15,April,4,2,2012,1,4,2012,2
20120415,4/15/2012 0:00,1,Sunday,15,106,16,April,4,2,2012,1,4,2012,2
20120416,4/16/2012 0:00,2,Monday,16,107,16,April,4,2,2012,1,4,2012,2
20120417,4/17/2012 0:00,3,Tuesday,17,108,16,April,4,2,2012,1,4,2012,2
20120418,4/18/2012 0:00,4,Wednesday,18,109,16,April,4,2,2012,1,4,2012,2
20120419,4/19/2012 0:00,5,Thursday,19,110,16,April,4,2,2012,1,4,2012,2
20120420,4/20/2012 0:00,6,Friday,20,111,16,April,4,2,2012,1,4,2012,2
20120421,4/21/2012 0:00,7,Saturday,21,112,16,April,4,2,2012,1,4,2012,2
20120422,4/22/2012 0:00,1,Sunday,22,113,17,April,4,2,2012,1,4,2012,2
20120423,4/23/2012 0:00,2,Monday,23,114,17,April,4,2,2012,1,4,2012,2
20120424,4/24/2012 0:00,3,Tuesday,24,115,17,April,4,2,2012,1,4,2012,2
20120425,4/25/2012 0:00,4,Wednesday,25,116,17,April,4,2,2012,1,4,2012,2
20120426,4/26/2012 0:00,5,Thursday,26,117,17,April,4,2,2012,1,4,2012,2
20120427,4/27/2012 0:00,6,Friday,27,118,17,April,4,2,2012,1,4,2012,2
20120428,4/28/2012 0:00,7,Saturday,28,119,17,April,4,2,2012,1,4,2012,2
20120429,4/29/2012 0:00,1,Sunday,29,120,18,April,4,2,2012,1,4,2012,2
20120430,4/30/2012 0:00,2,Monday,30,121,18,April,4,2,2012,1,4,2012,2
20120501,5/1/2012 0:00,3,Tuesday,1,122,18,May,5,2,2012,1,4,2012,2
20120502,5/2/2012 0:00,4,Wednesday,2,123,18,May,5,2,2012,1,4,2012,2
20120503,5/3/2012 0:00,5,Thursday,3,124,18,May,5,2,2012,1,4,2012,2
20120504,5/4/2012 0:00,6,Friday,4,125,18,May,5,2,2012,1,4,2012,2
20120505,5/5/2012 0:00,7,Saturday,5,126,18,May,5,2,2012,1,4,2012,2
20120506,5/6/2012 0:00,1,Sunday,6,127,19,May,5,2,2012,1,4,2012,2
20120507,5/7/2012 0:00,2,Monday,7,128,19,May,5,2,2012,1,4,2012,2
20120508,5/8/2012 0:00,3,Tuesday,8,129,19,May,5,2,2012,1,4,2012,2
20120509,5/9/2012 0:00,4,Wednesday,9,130,19,May,5,2,2012,1,4,2012,2
20120510,5/10/2012 0:00,5,Thursday,10,131,19,May,5,2,2012,1,4,2012,2
20120511,5/11/2012 0:00,6,Friday,11,132,19,May,5,2,2012,1,4,2012,2
20120512,5/12/2012 0:00,7,Saturday,12,133,19,May,5,2,2012,1,4,2012,2
20120513,5/13/2012 0:00,1,Sunday,13,134,20,May,5,2,2012,1,4,2012,2
20120514,5/14/2012 0:00,2,Monday,14,135,20,May,5,2,2012,1,4,2012,2
20120515,5/15/2012 0:00,3,Tuesday,15,136,20,May,5,2,2012,1,4,2012,2
20120516,5/16/2012 0:00,4,Wednesday,16,137,20,May,5,2,2012,1,4,2012,2
20120517,5/17/2012 0:00,5,Thursday,17,138,20,May,5,2,2012,1,4,2012,2
20120518,5/18/2012 0:00,6,Friday,18,139,20,May,5,2,2012,1,4,2012,2
20120519,5/19/2012 0:00,7,Saturday,19,140,20,May,5,2,2012,1,4,2012,2
20120520,5/20/2012 0:00,1,Sunday,20,141,21,May,5,2,2012,1,4,2012,2
20120521,5/21/2012 0:00,2,Monday,21,142,21,May,5,2,2012,1,4,2012,2
20120522,5/22/2012 0:00,3,Tuesday,22,143,21,May,5,2,2012,1,4,2012,2
20120523,5/23/2012 0:00,4,Wednesday,23,144,21,May,5,2,2012,1,4,2012,2
20120524,5/24/2012 0:00,5,Thursday,24,145,21,May,5,2,2012,1,4,2012,2
